stream_id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,channel_url,ingestion_time,PRIMARY_KEY
44283983499,153966628,Ravanha69,29452,live,Hora de FORRAR - 97% de ASSERTIVIDADE,1740,2024-06-01T12:35:17Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_ravanha69-{width}x{height}.jpg,https://www.twitch.tv/Ravanha69,2024-06-03T02:56:32.117069,44283983499_153966628
44291244955,176337442,Greenish,32982,live,BOBBY BROWN 〰️ FAV UNC 〰️ NEW NAME 〰️ NOPIXEL 4.0 🐉#AD !COD🐉,1726,2024-06-02T23:55:38Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_greenish-{width}x{height}.jpg,https://www.twitch.tv/Greenish,2024-06-03T02:56:32.117069,44291244955_176337442
41343292087,806179236,メルトンめるとん,515025,live,rank 勝率９２％味方大好き教育させて,1700,2024-06-03T04:53:35Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_meltonff-{width}x{height}.jpg,https://www.twitch.tv/メルトンめるとん,2024-06-03T02:56:32.117069,41343292087_806179236
44292721371,36858184,m0E_tv,32399,live,HUGE ANNOUNCMENT!!!!|,1678,2024-06-03T05:02:56Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_m0e_tv-{width}x{height}.jpg,https://www.twitch.tv/m0E_tv,2024-06-03T02:56:32.117069,44292721371_36858184
51237608189,23034523,Ohmwrecker,1439914768,live,WORLD'S #1 KLOWN! *HONK* *HONK* :D |  ̿  ̿’\̵͇̿\з=(◕_◕)=ε/̵͇̿/’̿’̿ ̿  !METAPCs PARTNER,1676,2024-06-03T03:07:35Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ohmwrecker-{width}x{height}.jpg,https://www.twitch.tv/Ohmwrecker,2024-06-03T02:56:32.117069,51237608189_23034523
44291428427,2261919,CRREAM,519226,live,Sunday Night Jank | !Plushie | !Adv,1674,2024-06-03T00:20:49Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_crream-{width}x{height}.jpg,https://www.twitch.tv/CRREAM,2024-06-03T02:56:32.117069,44291428427_2261919
41342992375,119497908,kyo1984123,509658,live,集合~~~i🔥大談🔥【KYO】 @抽獎 ! IG  @kyo1984123 !VPN,1672,2024-06-03T00:27:54Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_kyo1984123-{width}x{height}.jpg,https://www.twitch.tv/kyo1984123,2024-06-03T02:56:32.117069,41342992375_119497908
42674305609,1008312701,ibai_waiting,509658,live,TRANSMISIÓN IBAI SIEMPRE EN VIVO,1655,2024-06-03T00:30:29Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_ibai_waiting-{width}x{height}.jpg,https://www.twitch.tv/ibai_waiting,2024-06-03T02:56:32.117069,42674305609_1008312701
51237497949,27787567,iateyourpie,11557,live,!Vacation | !ZOOTR w/ !Idiots,1651,2024-06-03T02:54:25Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_iateyourpie-{width}x{height}.jpg,https://www.twitch.tv/iateyourpie,2024-06-03T02:56:32.117069,51237497949_27787567
51232141613,3102991,AxialMatt,23195,live,Zeldathon Day 16! Riding the rails with Spirit Tracks! | !alerts !zeldathon !beardless !20k,1649,2024-06-02T16:02:43Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_axialmatt-{width}x{height}.jpg,https://www.twitch.tv/AxialMatt,2024-06-03T02:56:32.117069,51232141613_3102991
42414345544,1091789908,NOBRUny,498566,live,BUXEXA AO VIVO | !drip !monro,1643,2024-06-02T21:14:22Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_nobruny-{width}x{height}.jpg,https://www.twitch.tv/NOBRUny,2024-06-03T02:56:32.117069,42414345544_1091789908
44292588587,160694160,xull,21779,live,idc ♡ #Factor75Partner !VPN,1634,2024-06-03T04:17:46Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_xull-{width}x{height}.jpg,https://www.twitch.tv/xull,2024-06-03T02:56:32.117069,44292588587_160694160
42414811208,52968416,AsmodaiTV,138585,live,Little Rag is back!,1626,2024-06-03T01:11:28Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_asmodaitv-{width}x{height}.jpg,https://www.twitch.tv/AsmodaiTV,2024-06-03T02:56:32.117069,42414811208_52968416
41342708423,20711821,PewDiePie,27471,live,⛏️Minecraft Reruns! ⛏️ All Minecraft videos in order! ∞ Binge @PewDiePie vids 24/7 with chat ∞ | !merch | !badge,1619,2024-06-02T18:43:46Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_pewdiepie-{width}x{height}.jpg,https://www.twitch.tv/PewDiePie,2024-06-03T02:56:32.117069,41342708423_20711821
42674890953,883063475,torneirasupersaiyajin,29452,live,godzzila minux one,1597,2024-06-03T03:58:55Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_torneirasupersaiyajin-{width}x{height}.jpg,https://www.twitch.tv/torneirasupersaiyajin,2024-06-03T02:56:32.117069,42674890953_883063475
44292570027,554463983,Bugs,143106037,live,(#1 World) BEAST MODE [ON] = 20-0 EZ,1393,2024-06-03T04:11:58Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bugs-{width}x{height}.jpg,https://www.twitch.tv/Bugs,2024-06-03T02:56:32.117069,44292570027_554463983
